,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn,MonthlyCharges,RiskScore,Engagement
28444,53,1,10,14,10,29,3,12,888,20,0,74.0,39,1.2727272727272727
28445,65,0,12,7,5,30,3,3,570,1,0,190.0,35,0.5384615384615384
28446,57,1,47,14,3,29,1,3,242,29,0,80.67,32,0.2916666666666667
28447,57,0,6,22,0,17,1,12,211,16,0,17.58,17,3.142857142857143
28448,46,0,58,12,7,5,1,12,324,26,0,27.0,12,0.2033898305084746
28449,54,0,58,18,1,5,2,1,270,3,0,270.0,6,0.3050847457627119
28450,36,1,19,30,5,20,2,3,875,29,0,291.67,25,1.5
28451,23,0,33,30,4,13,3,1,524,10,0,524.0,17,0.8823529411764706
28452,32,1,60,12,5,15,1,1,142,11,0,142.0,20,0.19672131147540983
28453,28,0,28,9,7,26,2,12,226,17,1,18.83,33,0.3103448275862069
28454,63,1,34,29,10,7,2,1,402,16,0,402.0,17,0.8285714285714286
28455,39,0,27,10,5,24,1,3,633,8,1,211.0,29,0.35714285714285715
28456,20,1,29,22,9,1,3,3,195,26,0,65.0,10,0.7333333333333333
28457,38,0,25,2,5,6,3,12,299,25,1,24.92,11,0.07692307692307693
28458,21,0,57,15,0,24,2,3,774,18,0,258.0,24,0.25862068965517243
28459,56,1,17,22,10,22,1,1,802,15,0,802.0,32,1.2222222222222223
28460,26,1,8,19,8,11,1,12,381,5,0,31.75,19,2.111111111111111
28461,31,0,42,10,8,7,1,1,331,7,0,331.0,15,0.23255813953488372
28462,43,0,30,22,9,4,1,3,345,10,0,115.0,13,0.7096774193548387
28463,56,0,35,10,9,6,2,12,471,12,0,39.25,15,0.2777777777777778
28464,53,0,46,20,9,12,3,1,870,2,0,870.0,21,0.425531914893617
28465,35,1,44,25,2,27,3,12,980,10,0,81.67,29,0.5555555555555556
28466,33,1,40,8,5,20,3,3,840,3,1,280.0,25,0.1951219512195122
28467,44,0,16,20,4,13,1,1,184,16,0,184.0,17,1.1764705882352942
28468,50,1,43,5,0,3,1,1,322,8,0,322.0,3,0.11363636363636363
28469,45,0,51,11,6,27,1,3,339,13,1,113.0,33,0.21153846153846154
28470,29,1,25,16,1,25,1,12,675,17,0,56.25,26,0.6153846153846154
28471,30,0,31,28,10,3,1,1,922,1,0,922.0,13,0.875
28472,50,0,57,22,8,26,3,12,198,29,1,16.5,34,0.3793103448275862
28473,21,1,47,23,0,9,2,3,357,25,0,119.0,9,0.4791666666666667
28474,27,1,4,3,4,5,2,3,939,4,0,313.0,9,0.6
28475,41,1,22,24,6,13,2,1,670,12,0,670.0,19,1.0434782608695652
28476,19,0,43,23,7,15,1,1,602,13,0,602.0,22,0.5227272727272727
28477,42,0,57,1,4,5,3,1,145,21,0,145.0,9,0.017241379310344827
28478,63,1,50,24,6,30,2,3,526,19,1,175.33,36,0.47058823529411764
28479,55,0,37,30,9,28,3,3,333,11,1,111.0,37,0.7894736842105263
28480,26,0,14,21,10,10,1,3,808,2,0,269.33,20,1.4
28481,22,1,28,14,0,12,1,1,397,21,0,397.0,12,0.4827586206896552
28482,45,0,6,16,0,0,1,12,408,4,0,34.0,0,2.2857142857142856
28483,62,1,12,26,4,27,3,1,392,24,0,392.0,31,2.0
28484,30,1,27,13,5,21,1,1,185,14,1,185.0,26,0.4642857142857143
28485,32,1,32,6,4,26,1,12,995,15,0,82.92,30,0.18181818181818182
28486,60,1,19,22,8,17,1,1,404,17,0,404.0,25,1.1
28487,22,0,5,12,4,9,3,3,345,30,0,115.0,13,2.0
28488,46,1,56,4,0,12,2,3,232,22,0,77.33,12,0.07017543859649122
28489,36,0,38,28,7,5,2,1,687,9,0,687.0,12,0.717948717948718
28490,33,0,22,3,3,27,3,12,673,7,0,56.08,30,0.13043478260869565
28491,20,0,1,14,10,21,3,3,504,9,0,168.0,31,7.0
28492,34,1,51,18,9,2,1,12,679,10,0,56.58,11,0.34615384615384615
28493,59,0,34,27,5,8,1,12,470,11,0,39.17,13,0.7714285714285715
28494,33,0,4,21,6,27,2,12,738,23,0,61.5,33,4.2
28495,26,0,5,17,5,16,3,1,478,2,0,478.0,21,2.8333333333333335
28496,57,0,18,25,7,19,2,3,289,3,0,96.33,26,1.3157894736842106
28497,61,0,7,19,8,28,3,3,515,26,0,171.67,36,2.375
28498,41,0,23,29,5,0,3,12,900,27,0,75.0,5,1.2083333333333333
28499,47,0,28,10,2,9,2,12,729,26,0,60.75,11,0.3448275862068966
28500,49,1,15,15,2,8,2,3,323,19,0,107.67,10,0.9375
28501,45,0,51,1,1,16,1,12,506,10,0,42.17,17,0.019230769230769232
28502,43,1,47,10,9,22,3,1,698,2,1,698.0,31,0.20833333333333334
28503,60,1,38,12,2,19,2,3,308,18,0,102.67,21,0.3076923076923077
28504,65,0,41,19,0,19,2,12,669,10,0,55.75,19,0.4523809523809524
28505,30,1,34,17,10,24,3,1,614,3,1,614.0,34,0.4857142857142857
28506,30,1,21,13,7,3,1,12,492,7,0,41.0,10,0.5909090909090909
28507,27,1,46,27,2,9,1,3,107,19,0,35.67,11,0.574468085106383
28508,38,0,45,21,8,13,1,12,266,12,0,22.17,21,0.45652173913043476
28509,35,0,15,12,1,22,3,12,585,4,0,48.75,23,0.75
28510,59,1,29,17,4,29,2,3,618,13,0,206.0,33,0.5666666666666667
28511,37,0,47,21,0,17,1,3,158,14,0,52.67,17,0.4375
28512,65,0,23,20,8,24,2,12,696,13,0,58.0,32,0.8333333333333334
28513,26,1,42,28,7,23,1,3,249,11,1,83.0,30,0.6511627906976745
28514,62,1,43,25,4,28,1,12,827,5,0,68.92,32,0.5681818181818182
28515,39,1,14,15,9,5,3,3,575,8,0,191.67,14,1.0
28516,57,1,7,8,1,11,2,3,166,7,0,55.33,12,1.0
28517,42,0,43,27,3,19,1,1,165,29,0,165.0,22,0.6136363636363636
28518,59,0,23,29,4,22,3,12,434,2,1,36.17,26,1.2083333333333333
28519,62,0,27,1,2,3,1,3,862,3,0,287.33,5,0.03571428571428571
28520,55,0,43,5,9,4,3,3,281,29,1,93.67,13,0.11363636363636363
28521,62,0,16,12,10,19,3,3,628,1,0,209.33,29,0.7058823529411765
28522,42,1,15,10,9,25,2,12,929,28,0,77.42,34,0.625
28523,30,0,18,16,1,4,3,3,768,1,0,256.0,5,0.8421052631578947
28524,41,0,17,7,0,29,1,3,491,9,1,163.67,29,0.3888888888888889
28525,64,0,44,12,9,25,1,3,947,8,1,315.67,34,0.26666666666666666
28526,53,1,56,27,0,1,2,1,936,12,0,936.0,1,0.47368421052631576
28527,33,1,54,24,10,20,1,3,634,4,1,211.33,30,0.43636363636363634
28528,34,1,31,9,1,7,3,3,629,30,0,209.67,8,0.28125
28529,59,1,8,1,2,16,1,1,553,10,0,553.0,18,0.1111111111111111
28530,53,1,46,5,5,10,2,1,910,7,1,910.0,15,0.10638297872340426
28531,48,1,18,5,10,21,2,12,967,25,0,80.58,31,0.2631578947368421
28532,57,1,15,17,10,29,1,1,444,20,0,444.0,39,1.0625
28533,59,0,40,2,0,13,2,3,589,18,0,196.33,13,0.04878048780487805
28534,45,0,24,2,3,2,3,3,181,6,0,60.33,5,0.08
28535,49,1,45,12,1,16,2,12,244,21,0,20.33,17,0.2608695652173913
28536,21,0,35,26,2,8,2,12,954,2,0,79.5,10,0.7222222222222222
28537,24,0,2,25,1,9,3,3,965,3,0,321.67,10,8.333333333333334
28538,20,1,13,13,3,3,1,1,850,11,0,850.0,6,0.9285714285714286
28539,34,1,13,17,4,11,3,3,746,7,0,248.67,15,1.2142857142857142
28540,32,0,3,9,2,23,3,1,208,22,1,208.0,25,2.25
28541,48,0,54,13,9,17,3,3,509,10,1,169.67,26,0.23636363636363636
28542,32,1,10,4,2,26,1,3,123,10,0,41.0,28,0.36363636363636365
28543,40,0,11,27,2,18,2,1,995,19,0,995.0,20,2.25
28544,63,0,17,21,2,5,2,12,800,17,0,66.67,7,1.1666666666666667
28545,23,0,13,30,4,15,2,1,958,1,0,958.0,19,2.142857142857143
28546,28,0,31,27,0,0,2,12,213,5,0,17.75,0,0.84375
28547,47,1,5,28,5,28,2,1,499,25,0,499.0,33,4.666666666666667
28548,28,0,15,17,8,0,1,3,836,8,0,278.67,8,1.0625
28549,61,0,23,15,2,7,3,1,898,14,0,898.0,9,0.625
28550,34,1,58,15,3,12,3,3,968,17,0,322.67,15,0.2542372881355932
28551,32,0,9,9,10,13,3,12,814,1,0,67.83,23,0.9
28552,34,0,57,9,5,26,1,3,931,5,1,310.33,31,0.15517241379310345
28553,37,0,12,7,1,13,1,3,964,28,0,321.33,14,0.5384615384615384
28554,30,0,34,17,5,2,2,3,369,19,0,123.0,7,0.4857142857142857
28555,65,0,20,29,0,27,2,3,126,14,1,42.0,27,1.380952380952381
28556,40,0,26,18,6,18,1,1,402,25,1,402.0,24,0.6666666666666666
28557,58,0,59,5,4,12,1,3,942,18,1,314.0,16,0.08333333333333333
28558,44,0,20,2,9,11,3,12,221,14,1,18.42,20,0.09523809523809523
28559,23,0,51,1,1,6,1,12,797,26,0,66.42,7,0.019230769230769232
28560,48,0,17,21,1,29,1,12,473,28,1,39.42,30,1.1666666666666667
28561,35,0,50,17,2,16,2,3,111,29,0,37.0,18,0.3333333333333333
28562,23,1,59,1,9,30,2,12,647,28,1,53.92,39,0.016666666666666666
28563,25,0,42,24,3,25,1,1,157,12,1,157.0,28,0.5581395348837209
28564,56,0,49,13,7,29,2,12,627,21,1,52.25,36,0.26
28565,29,1,14,30,3,30,2,12,299,28,0,24.92,33,2.0
28566,63,1,33,8,3,11,3,3,189,24,0,63.0,14,0.23529411764705882
28567,23,1,47,11,7,2,3,1,552,21,0,552.0,9,0.22916666666666666
28568,38,1,38,7,9,10,1,1,278,9,0,278.0,19,0.1794871794871795
28569,29,1,11,5,10,4,3,12,868,22,0,72.33,14,0.4166666666666667
28570,48,1,52,11,0,18,3,3,553,22,0,184.33,18,0.20754716981132076
28571,27,1,39,24,7,29,3,3,298,28,1,99.33,36,0.6
28572,35,1,42,10,1,0,1,12,334,28,0,27.83,1,0.23255813953488372
28573,23,1,45,21,9,21,1,12,891,7,1,74.25,30,0.45652173913043476
28574,26,0,2,30,2,11,3,1,831,11,0,831.0,13,10.0
28575,61,1,50,20,8,23,1,3,254,29,1,84.67,31,0.39215686274509803
28576,23,0,28,1,9,18,1,3,945,5,1,315.0,27,0.034482758620689655
28577,43,0,14,3,0,18,3,3,511,16,0,170.33,18,0.2
28578,25,0,39,22,3,10,1,1,275,11,0,275.0,13,0.55
28579,24,1,22,26,10,23,3,1,215,13,0,215.0,33,1.1304347826086956
28580,32,0,13,29,8,8,3,3,208,1,0,69.33,16,2.0714285714285716
28581,27,0,51,13,3,3,2,12,564,26,0,47.0,6,0.25
28582,52,1,2,4,1,28,3,1,569,13,0,569.0,29,1.3333333333333333
28583,64,0,43,30,8,27,1,12,707,13,1,58.92,35,0.6818181818181818
28584,61,1,13,19,3,21,3,3,133,22,0,44.33,24,1.3571428571428572
28585,36,1,45,1,10,30,2,3,563,16,1,187.67,40,0.021739130434782608
28586,28,0,50,21,3,0,1,12,495,19,0,41.25,3,0.4117647058823529
28587,36,0,17,28,8,15,1,3,856,1,0,285.33,23,1.5555555555555556
28588,53,0,58,22,6,25,3,12,922,5,1,76.83,31,0.3728813559322034
28589,63,1,20,27,1,6,2,12,592,21,0,49.33,7,1.2857142857142858
28590,65,1,38,2,2,10,2,12,313,28,0,26.08,12,0.05128205128205128
28591,55,1,20,5,3,30,2,3,672,18,0,224.0,33,0.23809523809523808
28592,22,1,29,28,7,27,3,3,957,20,1,319.0,34,0.9333333333333333
28593,52,1,55,28,7,20,1,1,154,26,1,154.0,27,0.5
28594,25,0,58,22,6,29,2,12,639,13,1,53.25,35,0.3728813559322034
28595,40,0,5,15,2,10,3,3,939,29,0,313.0,12,2.5
28596,37,1,17,5,2,6,1,3,116,16,0,38.67,8,0.2777777777777778
28597,24,1,9,9,6,3,3,12,609,2,0,50.75,9,0.9
28598,45,1,35,29,9,3,3,12,567,24,0,47.25,12,0.8055555555555556
28599,45,0,7,26,1,23,2,12,533,6,0,44.42,24,3.25
28600,34,1,6,9,10,8,2,12,380,15,0,31.67,18,1.2857142857142858
28601,33,1,31,3,1,19,3,1,237,5,0,237.0,20,0.09375
28602,26,1,42,26,6,30,3,3,122,14,1,40.67,36,0.6046511627906976
28603,21,0,46,20,1,1,3,3,347,20,0,115.67,2,0.425531914893617
28604,65,0,29,14,4,8,1,12,708,2,0,59.0,12,0.4666666666666667
28605,65,0,17,13,3,9,3,12,540,22,0,45.0,12,0.7222222222222222
28606,40,1,46,23,7,11,3,12,570,10,0,47.5,18,0.48936170212765956
28607,23,0,49,28,0,2,1,12,155,4,0,12.92,2,0.56
28608,41,1,42,1,5,10,2,1,823,24,0,823.0,15,0.023255813953488372
28609,45,0,18,24,9,17,2,3,971,22,0,323.67,26,1.263157894736842
28610,47,0,49,14,5,4,3,1,836,10,0,836.0,9,0.28
28611,21,1,37,23,2,0,3,1,219,8,0,219.0,2,0.6052631578947368
28612,64,1,30,19,10,18,1,12,296,3,1,24.67,28,0.6129032258064516
28613,31,0,44,5,7,9,2,1,215,1,0,215.0,16,0.1111111111111111
28614,39,0,14,13,10,15,3,1,410,1,0,410.0,25,0.8666666666666667
28615,63,1,39,9,5,12,1,3,559,29,0,186.33,17,0.225
28616,18,0,41,6,3,1,3,12,565,10,0,47.08,4,0.14285714285714285
28617,57,0,47,25,5,6,3,12,726,27,0,60.5,11,0.5208333333333334
28618,64,1,5,22,2,12,2,3,795,26,0,265.0,14,3.6666666666666665
28619,43,1,32,24,1,2,1,1,662,7,0,662.0,3,0.7272727272727273
28620,55,1,41,5,0,18,1,3,139,5,0,46.33,18,0.11904761904761904
28621,52,0,52,8,4,29,2,12,257,5,1,21.42,33,0.1509433962264151
28622,30,1,14,30,2,0,2,12,693,16,0,57.75,2,2.0
28623,50,0,6,3,2,4,1,12,974,1,0,81.17,6,0.42857142857142855
28624,42,0,30,9,3,25,2,1,509,7,1,509.0,28,0.2903225806451613
28625,60,1,40,19,2,27,2,3,405,23,0,135.0,29,0.4634146341463415
28626,31,1,19,17,10,21,2,1,961,6,0,961.0,31,0.85
28627,23,1,21,21,8,8,2,1,152,11,0,152.0,16,0.9545454545454546
28628,63,1,16,15,8,12,3,1,424,22,0,424.0,20,0.8823529411764706
28629,38,0,58,14,0,14,3,3,170,13,0,56.67,14,0.23728813559322035
28630,32,0,29,10,0,10,2,12,860,2,0,71.67,10,0.3333333333333333
28631,22,1,41,21,0,11,3,1,419,24,0,419.0,11,0.5
28632,60,1,58,11,3,0,1,1,469,1,0,469.0,3,0.1864406779661017
28633,48,0,16,22,4,18,2,1,680,28,0,680.0,22,1.2941176470588236
28634,38,1,16,8,7,8,1,12,370,16,0,30.83,15,0.47058823529411764
28635,29,1,58,9,6,14,1,3,658,10,0,219.33,20,0.15254237288135594
28636,61,0,42,3,4,3,3,1,344,8,1,344.0,7,0.06976744186046512
28637,41,0,37,20,5,14,2,3,251,7,0,83.67,19,0.5263157894736842
28638,43,0,48,22,1,14,2,1,313,2,0,313.0,15,0.4489795918367347
28639,18,0,6,28,1,20,3,3,180,26,0,60.0,21,4.0
28640,30,1,32,3,1,9,2,1,773,23,0,773.0,10,0.09090909090909091
28641,49,0,9,2,1,12,2,1,434,19,0,434.0,13,0.2
28642,38,1,40,28,10,19,3,1,285,30,1,285.0,29,0.6829268292682927
28643,25,0,19,23,0,19,2,3,649,25,0,216.33,19,1.15
28644,46,1,47,24,3,25,2,3,308,20,0,102.67,28,0.5
28645,27,1,25,10,9,28,2,1,422,8,1,422.0,37,0.38461538461538464
28646,24,0,60,12,6,9,1,3,559,26,0,186.33,15,0.19672131147540983
28647,21,1,40,4,6,9,1,1,607,9,0,607.0,15,0.0975609756097561
28648,38,0,13,15,5,9,1,3,407,16,0,135.67,14,1.0714285714285714
28649,38,0,10,11,3,5,2,3,805,26,0,268.33,8,1.0
28650,59,1,42,26,8,29,3,1,325,20,1,325.0,37,0.6046511627906976
28651,24,0,4,22,3,12,1,3,226,26,0,75.33,15,4.4
28652,29,0,27,15,8,23,2,1,892,23,1,892.0,31,0.5357142857142857
28653,18,0,14,6,2,21,1,1,614,28,1,614.0,23,0.4
28654,61,1,30,21,8,0,1,1,506,20,0,506.0,8,0.6774193548387096
28655,30,1,40,8,4,16,1,3,166,28,0,55.33,20,0.1951219512195122
28656,34,1,32,16,6,8,2,1,943,13,0,943.0,14,0.48484848484848486
28657,22,1,41,14,5,2,2,1,638,2,0,638.0,7,0.3333333333333333
28658,63,0,36,5,1,30,3,3,972,23,0,324.0,31,0.13513513513513514
28659,20,1,29,2,10,2,1,12,510,22,0,42.5,12,0.06666666666666667
28660,34,0,4,8,6,1,1,12,906,19,0,75.5,7,1.6
28661,33,1,21,1,5,25,2,12,459,3,0,38.25,30,0.045454545454545456
28662,47,1,40,23,1,7,3,12,302,4,0,25.17,8,0.5609756097560976
28663,22,0,48,29,2,5,3,3,355,21,0,118.33,7,0.5918367346938775
28664,63,0,29,1,9,2,2,3,731,19,1,243.67,11,0.03333333333333333
28665,40,0,49,6,8,11,2,12,863,11,0,71.92,19,0.12
28666,62,0,51,14,0,6,1,12,919,15,0,76.58,6,0.2692307692307692
28667,50,1,41,27,4,22,3,1,340,27,0,340.0,26,0.6428571428571429
28668,52,1,44,20,7,26,3,1,655,9,1,655.0,33,0.4444444444444444
28669,52,1,59,27,6,19,1,3,652,28,1,217.33,25,0.45
28670,36,1,12,10,10,14,1,3,146,13,0,48.67,24,0.7692307692307693
28671,21,1,47,4,8,24,1,3,737,19,1,245.67,32,0.08333333333333333
28672,20,0,42,20,1,12,2,12,959,25,0,79.92,13,0.46511627906976744
28673,19,1,57,27,6,4,3,12,326,25,0,27.17,10,0.46551724137931033
28674,33,0,2,25,3,25,1,12,305,15,1,25.42,28,8.333333333333334
28675,50,0,30,17,9,21,3,3,218,8,1,72.67,30,0.5483870967741935
28676,62,1,58,16,6,26,1,3,292,10,1,97.33,32,0.2711864406779661
28677,36,0,9,8,9,11,2,12,390,25,0,32.5,20,0.8
28678,45,1,44,1,9,25,3,1,645,3,1,645.0,34,0.022222222222222223
28679,60,0,54,23,4,23,2,3,790,18,0,263.33,27,0.41818181818181815
28680,26,1,47,18,1,4,2,1,274,11,0,274.0,5,0.375
28681,49,1,16,30,10,22,3,3,803,30,0,267.67,32,1.7647058823529411
28682,62,0,29,29,0,26,3,12,858,15,0,71.5,26,0.9666666666666667
28683,57,1,51,11,2,21,3,12,527,19,0,43.92,23,0.21153846153846154
28684,30,1,53,14,0,3,1,1,783,30,0,783.0,3,0.25925925925925924
28685,46,1,27,10,3,17,2,12,271,1,0,22.58,20,0.35714285714285715
28686,21,1,48,1,6,24,3,3,785,16,1,261.67,30,0.02040816326530612
28687,62,1,35,10,1,27,3,12,584,15,0,48.67,28,0.2777777777777778
28688,18,1,4,24,9,24,1,12,369,10,0,30.75,33,4.8
28689,29,1,60,29,10,21,1,12,371,7,1,30.92,31,0.47540983606557374
28690,41,0,44,23,5,21,3,3,561,15,1,187.0,26,0.5111111111111111
28691,47,1,28,1,7,2,1,12,451,28,0,37.58,9,0.034482758620689655
28692,19,1,22,21,7,18,3,12,803,18,0,66.92,25,0.9130434782608695
28693,38,1,30,11,4,17,1,1,538,28,0,538.0,21,0.3548387096774194
28694,31,1,42,20,7,21,1,3,635,18,1,211.67,28,0.46511627906976744
28695,52,1,55,6,9,6,1,1,871,10,0,871.0,15,0.10714285714285714
28696,31,1,7,9,0,16,3,3,914,26,0,304.67,16,1.125
28697,18,0,17,5,10,7,1,1,975,6,0,975.0,17,0.2777777777777778
28698,54,1,29,12,6,0,1,1,880,16,0,880.0,6,0.4
28699,62,0,45,8,5,15,3,1,385,1,0,385.0,20,0.17391304347826086
28700,62,0,46,15,1,0,3,12,917,5,0,76.42,1,0.3191489361702128
28701,47,0,7,3,5,10,2,3,793,6,0,264.33,15,0.375
28702,27,0,47,27,8,25,2,1,895,10,1,895.0,33,0.5625
28703,56,1,32,1,3,29,3,1,271,9,0,271.0,32,0.030303030303030304
28704,65,1,41,18,10,17,1,3,173,11,1,57.67,27,0.42857142857142855
28705,61,0,4,5,2,19,2,3,396,26,0,132.0,21,1.0
28706,57,0,30,19,5,29,3,3,922,1,1,307.33,34,0.6129032258064516
28707,55,1,31,25,7,28,2,12,909,29,1,75.75,35,0.78125
28708,51,0,17,19,8,25,2,3,345,17,1,115.0,33,1.0555555555555556
28709,30,1,31,27,10,17,2,3,149,25,1,49.67,27,0.84375
28710,33,1,41,5,10,17,2,3,998,4,1,332.67,27,0.11904761904761904
28711,29,0,31,23,6,23,3,12,415,10,1,34.58,29,0.71875
28712,26,0,7,25,9,6,1,1,416,17,0,416.0,15,3.125
28713,55,1,43,12,0,3,1,12,207,27,0,17.25,3,0.2727272727272727
28714,52,1,60,25,2,5,2,12,811,24,0,67.58,7,0.4098360655737705
28715,24,1,39,27,3,28,3,12,928,10,0,77.33,31,0.675
28716,38,0,47,17,0,16,3,3,757,29,0,252.33,16,0.3541666666666667
28717,44,1,11,23,0,9,3,12,602,26,0,50.17,9,1.9166666666666667
28718,41,0,2,20,9,6,2,1,727,29,0,727.0,15,6.666666666666667
28719,29,1,28,14,10,24,1,12,697,29,1,58.08,34,0.4827586206896552
28720,50,1,13,1,2,28,1,12,220,19,1,18.33,30,0.07142857142857142
28721,46,0,50,25,9,22,1,3,945,1,1,315.0,31,0.49019607843137253
28722,35,1,2,2,9,2,2,3,587,9,0,195.67,11,0.6666666666666666
28723,58,1,54,24,8,20,2,3,970,28,1,323.33,28,0.43636363636363634
28724,31,0,2,13,6,21,3,3,379,24,1,126.33,27,4.333333333333333
28725,21,1,39,12,7,11,1,12,292,24,0,24.33,18,0.3
28726,52,1,36,10,7,23,1,3,866,22,1,288.67,30,0.2702702702702703
28727,63,0,10,16,6,22,3,1,219,5,1,219.0,28,1.4545454545454546
28728,21,1,32,13,1,4,2,3,136,7,0,45.33,5,0.3939393939393939
28729,30,1,35,5,3,20,2,12,721,30,0,60.08,23,0.1388888888888889
28730,55,0,24,27,8,30,1,1,994,10,1,994.0,38,1.08
28731,39,0,47,6,2,2,1,12,748,8,0,62.33,4,0.125
28732,58,1,50,4,9,5,1,3,296,19,1,98.67,14,0.0784313725490196
28733,54,1,27,18,4,6,3,1,939,8,0,939.0,10,0.6428571428571429
28734,34,0,36,12,5,27,2,1,482,19,1,482.0,32,0.32432432432432434
28735,21,0,4,29,9,7,3,12,906,17,0,75.5,16,5.8
28736,20,1,24,15,1,21,1,3,723,9,0,241.0,22,0.6
28737,19,1,50,23,4,6,2,3,439,23,0,146.33,10,0.45098039215686275
28738,40,1,43,2,6,17,2,12,685,12,1,57.08,23,0.045454545454545456
28739,58,0,48,4,0,20,3,12,361,15,0,30.08,20,0.08163265306122448
28740,31,1,53,6,0,17,2,12,329,8,0,27.42,17,0.1111111111111111
28741,25,0,60,11,5,1,1,1,440,27,0,440.0,6,0.18032786885245902
28742,20,1,31,27,4,6,1,12,317,9,0,26.42,10,0.84375
28743,24,0,3,11,6,6,1,12,380,10,0,31.67,12,2.75
28744,23,1,45,22,6,9,2,12,531,1,0,44.25,15,0.4782608695652174
28745,22,0,27,22,6,29,1,12,864,9,1,72.0,35,0.7857142857142857
28746,52,0,54,10,10,20,3,3,622,8,1,207.33,30,0.18181818181818182
28747,24,1,5,17,4,8,3,1,532,15,0,532.0,12,2.8333333333333335
28748,21,1,24,11,5,3,3,12,429,13,0,35.75,8,0.44
28749,22,1,8,28,9,20,3,1,309,7,0,309.0,29,3.111111111111111
28750,26,1,39,26,4,3,3,1,655,13,0,655.0,7,0.65
28751,60,0,16,9,8,25,2,3,472,22,1,157.33,33,0.5294117647058824
28752,40,0,15,2,0,10,1,1,495,25,0,495.0,10,0.125
28753,19,0,21,26,1,13,3,1,385,6,0,385.0,14,1.1818181818181819
28754,56,0,42,27,6,18,1,12,446,9,1,37.17,24,0.627906976744186
28755,27,1,41,26,5,16,1,3,459,14,1,153.0,21,0.6190476190476191
28756,54,0,8,18,10,9,1,12,982,27,0,81.83,19,2.0
28757,22,1,55,29,3,8,3,1,146,20,0,146.0,11,0.5178571428571429
28758,63,1,22,9,10,21,1,12,572,3,0,47.67,31,0.391304347826087
28759,58,1,53,22,0,20,2,1,351,17,0,351.0,20,0.4074074074074074
28760,36,1,51,21,5,10,3,1,416,12,0,416.0,15,0.40384615384615385
28761,58,1,37,13,9,18,2,12,758,24,1,63.17,27,0.34210526315789475
28762,27,0,51,9,7,7,2,3,817,11,0,272.33,14,0.17307692307692307
28763,56,0,24,21,6,8,2,12,939,9,0,78.25,14,0.84
28764,54,1,50,13,7,28,1,12,106,2,1,8.83,35,0.2549019607843137
28765,31,0,45,22,9,28,1,3,756,29,1,252.0,37,0.4782608695652174
28766,34,0,11,2,4,24,1,3,708,21,0,236.0,28,0.16666666666666666
28767,50,0,2,28,3,13,1,3,980,9,0,326.67,16,9.333333333333334
28768,24,0,7,13,5,11,2,1,888,14,0,888.0,16,1.625
28769,36,1,26,7,9,16,2,12,458,9,1,38.17,25,0.25925925925925924
28770,50,0,53,9,0,1,3,1,197,29,0,197.0,1,0.16666666666666666
28771,45,1,35,27,0,7,2,3,429,28,0,143.0,7,0.75
28772,37,1,35,21,7,30,1,12,947,1,1,78.92,37,0.5833333333333334
28773,46,1,28,2,7,17,1,3,181,13,1,60.33,24,0.06896551724137931
28774,63,0,9,26,2,12,2,1,581,22,0,581.0,14,2.6
28775,28,1,9,25,7,27,1,12,301,13,0,25.08,34,2.5
28776,31,1,8,17,6,24,1,3,321,2,0,107.0,30,1.8888888888888888
28777,27,0,51,20,9,26,1,3,872,5,1,290.67,35,0.38461538461538464
28778,64,0,5,25,3,18,3,12,344,5,0,28.67,21,4.166666666666667
28779,55,1,54,24,2,6,3,12,933,28,0,77.75,8,0.43636363636363634
28780,34,0,2,10,4,20,3,3,107,22,0,35.67,24,3.3333333333333335
28781,64,1,48,2,0,12,1,12,228,9,1,19.0,12,0.04081632653061224
28782,49,0,60,29,3,26,1,1,201,1,1,201.0,29,0.47540983606557374
28783,19,1,53,22,10,5,2,12,190,7,0,15.83,15,0.4074074074074074
28784,18,0,26,7,9,19,3,3,363,29,1,121.0,28,0.25925925925925924
28785,34,0,39,27,7,20,3,3,828,27,1,276.0,27,0.675
28786,58,1,30,19,2,15,2,1,144,1,0,144.0,17,0.6129032258064516
28787,61,1,11,30,1,12,3,1,551,5,0,551.0,13,2.5
28788,63,1,2,3,2,18,2,12,453,22,0,37.75,20,1.0
28789,52,1,31,22,9,1,1,3,166,3,0,55.33,10,0.6875
28790,56,0,31,11,2,2,2,12,890,10,0,74.17,4,0.34375
28791,56,1,9,27,10,20,2,12,134,28,0,11.17,30,2.7
28792,44,0,14,12,6,20,3,3,881,21,0,293.67,26,0.8
28793,43,1,58,21,6,26,1,12,832,19,1,69.33,32,0.3559322033898305
28794,31,1,2,21,2,11,2,12,517,15,0,43.08,13,7.0
28795,26,0,27,10,7,30,2,1,807,28,1,807.0,37,0.35714285714285715
28796,39,1,40,29,6,12,3,1,310,11,0,310.0,18,0.7073170731707317
28797,31,1,27,19,1,12,1,1,568,4,0,568.0,13,0.6785714285714286
28798,58,0,16,10,4,6,2,1,925,10,0,925.0,10,0.5882352941176471
28799,27,0,10,22,2,6,2,1,999,2,0,999.0,8,2.0
28800,31,0,32,4,9,8,1,1,366,17,0,366.0,17,0.12121212121212122
28801,49,0,37,7,8,21,3,1,826,12,1,826.0,29,0.18421052631578946
28802,23,0,20,19,9,29,3,1,289,27,1,289.0,38,0.9047619047619048
