,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn,MonthlyCharges
30366,47,0,18,10,7,1,1,12,297,7,0,24.75
30367,48,0,13,5,1,28,2,3,292,17,1,97.33333333333333
30368,18,1,46,19,10,29,2,3,564,27,1,188.0
30369,40,1,43,26,0,19,3,3,716,22,0,238.66666666666666
30370,53,0,14,28,5,13,1,12,594,15,0,49.5
30371,59,1,4,9,3,17,2,3,960,10,0,320.0
30372,63,0,37,4,0,6,1,1,265,11,0,265.0
30373,25,1,36,8,3,24,2,3,565,19,0,188.33333333333334
30374,35,0,53,12,8,6,1,1,237,8,0,237.0
30375,58,0,3,7,8,15,3,1,164,16,0,164.0
30376,65,0,2,11,9,4,2,12,999,10,0,83.25
30377,65,0,52,8,10,19,3,3,764,23,1,254.66666666666666
30378,60,1,31,19,1,0,1,3,371,7,0,123.66666666666667
30379,38,1,39,28,2,23,1,3,420,11,0,140.0
30380,31,1,54,4,1,3,2,1,748,10,0,748.0
30381,60,1,55,28,10,3,2,12,390,30,0,32.5
30382,61,0,33,30,2,13,1,3,288,27,0,96.0
30383,50,0,34,15,4,22,3,12,125,23,1,10.416666666666666
30384,43,0,7,10,7,12,2,1,833,28,0,833.0
30385,42,0,45,10,9,7,1,3,452,9,0,150.66666666666666
30386,54,1,21,13,2,5,2,3,743,2,0,247.66666666666666
30387,62,0,30,25,10,8,2,3,689,14,0,229.66666666666666
30388,36,0,37,11,6,2,2,1,684,18,0,684.0
30389,32,0,43,15,2,19,3,12,498,19,0,41.5
30390,46,0,10,29,6,0,3,3,314,28,0,104.66666666666667
30391,47,0,10,4,2,20,3,12,475,7,0,39.583333333333336
30392,39,1,25,5,5,28,1,3,968,25,1,322.6666666666667
30393,29,0,51,1,7,7,3,3,956,12,0,318.6666666666667
30394,65,0,26,7,8,0,2,12,985,13,0,82.08333333333333
30395,28,0,47,11,2,30,2,1,183,22,1,183.0
30396,39,0,54,1,2,22,2,1,142,21,1,142.0
30397,19,1,5,28,1,21,2,12,125,28,0,10.416666666666666
30398,31,1,55,13,7,30,3,1,271,12,1,271.0
30399,37,1,13,22,3,0,3,1,542,4,0,542.0
30400,47,1,26,18,6,25,2,3,120,28,1,40.0
30401,38,1,57,10,1,20,2,12,702,13,0,58.5
30402,43,1,5,11,10,11,2,1,672,29,0,672.0
30403,65,0,59,27,10,17,3,3,764,28,1,254.66666666666666
30404,35,1,57,20,7,5,1,1,579,6,0,579.0
30405,56,1,10,28,9,14,2,3,326,29,0,108.66666666666667
30406,62,0,31,5,1,20,1,1,682,27,0,682.0
30407,19,1,19,17,1,12,1,1,368,28,0,368.0
30408,32,1,43,18,4,1,3,1,787,7,0,787.0
30409,44,0,59,17,4,26,3,3,964,4,0,321.3333333333333
30410,62,1,51,29,9,25,1,1,954,21,1,954.0
30411,62,0,52,1,9,7,3,1,193,14,1,193.0
30412,52,0,23,17,7,30,1,3,707,30,0,235.66666666666666
30413,54,0,10,15,0,28,2,3,261,25,1,87.0
30414,31,1,4,3,7,13,1,12,205,19,1,17.083333333333332
30415,18,0,31,27,8,18,1,12,933,29,1,77.75
30416,23,0,3,20,7,2,1,3,1000,15,0,333.3333333333333
30417,26,0,42,11,6,1,1,1,252,2,0,252.0
30418,62,1,6,4,10,21,2,12,289,7,1,24.083333333333332
30419,27,1,27,3,10,4,2,1,524,24,0,524.0
30420,28,0,41,5,9,1,1,3,850,10,0,283.3333333333333
30421,48,0,21,12,3,4,1,12,870,17,0,72.5
30422,43,0,33,3,1,4,1,3,953,30,0,317.6666666666667
30423,22,0,31,24,10,9,3,3,404,19,0,134.66666666666666
30424,29,0,7,17,6,4,3,12,527,26,0,43.916666666666664
30425,44,1,12,30,8,25,2,12,453,25,0,37.75
30426,53,0,13,16,9,6,2,3,302,5,0,100.66666666666667
30427,53,0,52,11,4,24,2,12,180,9,1,15.0
30428,25,1,47,2,3,27,3,1,624,26,0,624.0
30429,57,1,9,27,0,6,1,1,569,4,0,569.0
30430,58,1,21,6,2,14,1,3,761,13,0,253.66666666666666
30431,59,1,11,18,2,21,3,1,924,16,0,924.0
30432,56,1,56,11,10,16,2,3,881,16,1,293.6666666666667
30433,47,1,6,25,1,10,3,12,122,20,0,10.166666666666666
30434,30,1,12,16,10,19,3,3,118,9,0,39.333333333333336
30435,33,0,19,17,2,6,2,3,797,15,0,265.6666666666667
30436,18,1,49,7,8,15,2,12,421,24,0,35.083333333333336
30437,26,0,9,29,1,8,3,1,930,18,0,930.0
30438,49,1,6,26,2,20,1,1,105,16,0,105.0
30439,41,1,13,12,5,20,1,3,439,29,0,146.33333333333334
30440,44,0,43,10,6,28,3,1,369,29,1,369.0
30441,38,1,48,22,2,28,1,1,975,3,0,975.0
30442,23,0,44,12,1,27,3,3,707,6,0,235.66666666666666
30443,29,1,33,7,6,8,1,12,282,10,0,23.5
30444,22,1,56,24,5,30,2,3,559,30,1,186.33333333333334
30445,33,1,55,5,6,27,3,12,953,7,1,79.41666666666667
30446,37,0,3,15,6,21,3,12,999,28,0,83.25
30447,50,0,40,23,5,9,1,3,388,7,0,129.33333333333334
30448,30,0,58,5,0,25,3,3,914,13,0,304.6666666666667
30449,37,1,2,1,10,25,2,12,738,20,1,61.5
30450,39,1,42,5,9,8,2,1,262,16,0,262.0
30451,39,0,42,30,4,28,2,12,737,10,0,61.416666666666664
30452,50,0,55,9,3,19,2,12,976,21,0,81.33333333333333
30453,39,1,56,16,3,8,3,1,154,16,0,154.0
30454,40,0,53,11,4,18,3,1,680,18,0,680.0
30455,30,1,12,14,6,7,1,12,254,21,0,21.166666666666668
30456,26,0,31,3,7,10,2,3,419,3,0,139.66666666666666
30457,22,1,40,13,0,19,3,3,475,19,0,158.33333333333334
30458,41,1,37,21,3,6,1,12,151,7,0,12.583333333333334
30459,45,0,54,14,7,19,2,12,489,5,1,40.75
30460,29,0,40,28,10,23,2,12,535,21,1,44.583333333333336
30461,24,0,28,8,4,9,2,3,248,27,0,82.66666666666667
30462,31,1,47,3,5,22,2,1,909,1,1,909.0
30463,44,1,50,11,3,24,1,1,402,7,0,402.0
30464,64,1,55,25,4,6,2,1,262,25,0,262.0
30465,39,1,53,4,4,1,3,3,596,30,0,198.66666666666666
30466,65,1,36,23,4,6,1,3,974,10,0,324.6666666666667
30467,46,0,49,9,3,8,2,1,526,16,0,526.0
30468,30,0,30,4,0,22,3,12,938,12,0,78.16666666666667
30469,26,1,57,30,1,29,1,12,651,9,0,54.25
30470,22,0,52,17,1,29,3,12,845,30,0,70.41666666666667
30471,58,0,4,26,8,3,2,12,969,13,0,80.75
30472,29,0,32,25,8,27,1,3,243,11,1,81.0
30473,25,1,37,10,3,20,3,12,439,19,0,36.583333333333336
30474,43,0,58,4,8,0,2,3,145,10,0,48.333333333333336
30475,43,0,31,4,1,11,3,1,590,12,0,590.0
30476,42,1,14,7,7,17,3,1,266,24,0,266.0
30477,41,1,44,5,10,12,3,12,844,21,0,70.33333333333333
30478,39,1,52,24,4,19,2,12,841,1,0,70.08333333333333
30479,43,1,54,8,5,5,2,12,954,23,0,79.5
30480,59,0,56,19,8,21,1,1,764,20,1,764.0
30481,48,0,42,18,9,20,1,3,497,28,1,165.66666666666666
30482,36,1,52,17,0,10,2,12,520,8,0,43.333333333333336
30483,27,1,43,17,2,15,2,3,356,5,0,118.66666666666667
30484,56,0,38,18,10,18,1,12,753,17,1,62.75
30485,61,0,1,4,5,17,2,3,329,17,1,109.66666666666667
30486,27,0,23,10,3,8,3,1,112,25,0,112.0
30487,65,1,59,1,3,4,1,1,924,4,0,924.0
30488,51,1,56,17,2,2,2,3,969,20,0,323.0
30489,54,1,48,17,10,0,3,1,275,28,0,275.0
30490,61,1,3,12,3,6,2,1,561,9,0,561.0
30491,64,1,13,27,10,29,1,3,187,18,0,62.333333333333336
30492,42,1,43,26,3,4,3,3,386,10,0,128.66666666666666
30493,29,0,26,30,8,14,1,1,517,20,0,517.0
30494,62,1,15,18,3,26,1,12,403,19,0,33.583333333333336
30495,58,0,40,2,2,22,2,1,686,14,1,686.0
30496,44,1,3,20,6,26,2,1,314,22,0,314.0
30497,50,0,39,21,0,11,3,3,302,18,0,100.66666666666667
30498,31,1,16,14,9,8,1,1,609,13,0,609.0
30499,27,0,11,19,2,1,1,1,287,24,0,287.0
30500,65,0,60,5,10,22,1,1,787,26,1,787.0
30501,57,0,40,9,3,8,1,1,740,22,0,740.0
30502,58,0,42,18,2,25,3,3,193,8,1,64.33333333333333
30503,19,1,37,18,7,7,1,12,556,7,0,46.333333333333336
30504,35,1,8,29,10,29,3,1,242,17,0,242.0
30505,19,0,25,4,0,13,3,3,741,26,0,247.0
30506,63,0,26,24,10,10,3,1,974,13,0,974.0
30507,22,1,47,13,1,4,3,1,921,7,0,921.0
30508,48,0,16,13,6,4,2,12,276,21,0,23.0
30509,48,1,18,19,0,15,2,3,796,28,0,265.3333333333333
30510,44,1,29,19,9,25,1,1,358,19,1,358.0
30511,34,1,46,30,10,16,1,1,699,29,1,699.0
30512,41,0,18,7,2,29,3,3,991,30,0,330.3333333333333
30513,56,0,26,11,5,21,2,12,391,16,1,32.583333333333336
30514,60,0,7,17,5,28,3,12,145,20,1,12.083333333333334
30515,60,1,38,26,10,11,3,1,666,25,0,666.0
30516,24,1,3,4,8,22,1,12,882,14,0,73.5
30517,48,0,25,25,2,27,1,1,313,10,1,313.0
30518,41,1,46,6,0,24,1,12,629,28,0,52.416666666666664
30519,52,1,1,24,5,14,1,1,650,14,0,650.0
30520,32,0,56,27,2,3,3,3,391,12,0,130.33333333333334
30521,37,1,9,29,10,30,2,1,732,22,0,732.0
30522,28,0,2,29,6,5,3,12,591,22,0,49.25
30523,46,0,34,22,6,19,3,3,529,27,1,176.33333333333334
30524,33,0,44,24,4,10,3,12,663,2,0,55.25
30525,61,1,2,23,6,21,2,12,372,12,0,31.0
30526,65,1,41,8,10,21,3,1,364,25,1,364.0
30527,20,0,31,24,2,5,1,3,756,26,0,252.0
30528,46,0,16,21,0,28,1,3,411,23,1,137.0
30529,39,0,48,25,6,1,2,1,419,9,0,419.0
30530,25,0,43,27,10,30,2,12,111,27,1,9.25
30531,59,0,48,11,2,25,1,12,447,27,1,37.25
30532,62,0,11,25,3,8,3,12,978,24,0,81.5
30533,30,0,14,11,5,12,2,1,344,14,0,344.0
30534,24,0,7,23,5,29,1,1,971,15,1,971.0
30535,65,0,33,18,6,8,2,3,582,23,0,194.0
30536,62,0,23,18,7,7,1,3,291,18,0,97.0
30537,51,0,31,17,9,10,1,1,223,5,0,223.0
30538,54,0,1,22,3,19,3,1,662,12,0,662.0
30539,39,1,31,28,5,29,1,3,148,18,1,49.333333333333336
30540,29,0,25,23,7,22,2,3,365,16,1,121.66666666666667
30541,50,1,28,10,5,14,3,1,622,18,0,622.0
30542,41,0,37,4,0,18,2,12,393,19,0,32.75
30543,60,1,60,24,10,25,2,3,161,30,1,53.666666666666664
30544,27,1,27,26,4,4,2,3,815,3,0,271.6666666666667
30545,61,1,2,27,2,0,3,1,262,7,0,262.0
30546,19,1,36,28,1,26,1,3,732,30,0,244.0
30547,59,1,16,28,1,8,2,3,773,6,0,257.6666666666667
30548,59,0,32,21,5,9,1,1,439,18,0,439.0
30549,49,0,44,10,6,23,1,12,177,11,1,14.75
30550,64,1,37,24,3,13,2,1,368,17,0,368.0
30551,31,0,15,27,5,2,2,3,568,24,0,189.33333333333334
30552,59,0,41,9,2,20,2,12,992,26,0,82.66666666666667
30553,54,0,33,4,1,15,1,1,755,22,0,755.0
30554,33,1,46,26,2,19,1,1,253,4,0,253.0
30555,65,0,40,25,8,26,1,3,735,1,1,245.0
30556,22,1,23,10,7,11,1,3,959,5,0,319.6666666666667
30557,28,0,42,4,5,6,2,12,680,8,0,56.666666666666664
30558,25,1,14,25,7,5,3,12,314,12,0,26.166666666666668
30559,26,0,19,3,6,27,2,3,768,7,0,256.0
30560,54,0,12,4,6,7,3,3,875,26,1,291.6666666666667
30561,25,0,54,10,9,23,1,3,543,20,1,181.0
30562,27,1,40,13,9,1,3,1,323,3,0,323.0
30563,43,1,5,8,7,20,2,1,218,10,0,218.0
30564,53,1,49,15,7,19,1,12,935,11,1,77.91666666666667
30565,65,1,44,18,5,0,1,12,590,9,0,49.166666666666664
30566,57,0,9,30,4,24,1,3,383,15,1,127.66666666666667
30567,37,1,34,25,4,24,2,12,948,4,0,79.0
30568,42,1,55,22,1,16,1,1,245,6,0,245.0
30569,26,1,18,27,0,5,1,1,995,22,0,995.0
30570,60,0,43,25,4,30,2,12,845,10,0,70.41666666666667
30571,30,0,60,19,3,4,2,1,509,25,0,509.0
30572,33,0,51,3,10,11,1,12,159,1,0,13.25
30573,55,1,54,25,1,2,3,1,584,9,0,584.0
30574,29,0,54,3,10,7,1,3,835,8,0,278.3333333333333
30575,46,1,58,22,0,17,3,1,674,9,0,674.0
30576,41,1,4,6,6,18,2,3,571,14,0,190.33333333333334
30577,20,0,32,7,1,6,2,12,576,6,0,48.0
30578,54,1,46,30,2,14,3,1,669,4,0,669.0
30579,26,1,37,5,6,11,1,1,497,16,0,497.0
30580,57,0,32,4,1,7,2,1,341,23,0,341.0
30581,65,0,13,27,3,24,3,3,756,26,0,252.0
30582,34,0,39,15,10,3,1,12,423,7,0,35.25
30583,61,1,59,20,6,28,2,3,596,1,1,198.66666666666666
30584,28,0,51,10,0,12,1,3,706,16,0,235.33333333333334
30585,53,1,54,18,1,6,1,12,486,28,0,40.5
30586,63,0,55,6,0,24,2,1,376,17,1,376.0
30587,52,1,51,21,5,9,1,12,981,18,0,81.75
30588,29,0,58,28,6,20,2,3,951,11,1,317.0
30589,22,0,8,1,4,21,3,12,454,7,1,37.833333333333336
30590,61,0,8,25,4,5,2,3,702,20,0,234.0
30591,58,0,20,12,5,11,1,12,768,5,0,64.0
30592,19,0,37,20,0,15,2,1,240,25,0,240.0
30593,52,1,59,24,3,3,1,3,806,26,0,268.6666666666667
30594,57,0,1,7,4,4,3,12,438,25,0,36.5
30595,39,0,22,26,8,10,2,3,912,12,0,304.0
30596,20,1,26,1,6,4,3,1,790,22,0,790.0
30597,33,1,28,22,0,6,3,1,841,26,0,841.0
30598,21,0,49,3,3,23,2,12,840,1,0,70.0
30599,63,1,3,26,8,24,1,1,772,12,0,772.0
30600,24,1,5,28,9,26,2,1,368,12,0,368.0
30601,41,1,2,7,10,27,1,1,806,6,0,806.0
30602,63,1,11,8,3,10,2,3,656,23,0,218.66666666666666
30603,46,0,12,16,6,25,3,1,342,13,1,342.0
30604,65,0,48,10,7,28,2,1,622,7,1,622.0
30605,21,1,18,24,9,15,3,1,510,23,0,510.0
30606,42,0,20,25,8,21,2,3,948,29,0,316.0
30607,18,0,50,29,6,17,3,3,515,25,1,171.66666666666666
30608,22,0,35,18,4,1,3,3,619,6,0,206.33333333333334
30609,52,0,25,17,6,0,3,3,458,10,0,152.66666666666666
30610,57,1,40,29,6,26,2,3,795,9,1,265.0
30611,29,1,35,6,4,17,3,1,283,18,0,283.0
30612,21,0,12,12,6,6,3,1,940,5,0,940.0
30613,27,1,5,3,1,19,2,3,750,1,0,250.0
30614,44,1,47,26,2,28,3,12,657,11,0,54.75
30615,24,0,10,25,9,23,1,3,743,22,0,247.66666666666666
30616,19,1,37,28,8,1,1,1,429,9,0,429.0
30617,54,0,33,4,3,27,3,1,803,30,1,803.0
30618,60,0,16,14,10,16,1,1,116,6,0,116.0
30619,28,1,13,19,0,6,3,3,181,16,0,60.333333333333336
30620,43,1,56,20,8,26,1,1,361,30,1,361.0
30621,52,0,32,12,0,27,3,12,340,18,1,28.333333333333332
30622,19,0,2,30,9,17,2,3,569,29,0,189.66666666666666
30623,37,1,7,8,9,19,3,1,224,22,0,224.0
30624,29,0,42,30,0,23,3,3,710,2,0,236.66666666666666
30625,65,0,59,23,4,12,2,1,984,29,0,984.0
30626,39,0,1,13,10,11,3,3,308,17,0,102.66666666666667
30627,51,1,8,11,10,15,3,12,730,22,0,60.833333333333336
30628,44,0,40,10,6,19,1,1,589,24,1,589.0
30629,36,1,21,17,2,21,3,1,207,24,0,207.0
30630,60,0,44,10,5,6,3,1,986,15,0,986.0
30631,18,1,53,11,10,3,2,3,202,24,0,67.33333333333333
30632,18,0,21,25,6,16,1,12,140,2,0,11.666666666666666
30633,21,1,28,13,0,8,3,1,226,16,0,226.0
30634,57,1,8,3,0,0,2,3,794,30,0,264.6666666666667
30635,39,0,44,19,2,4,3,1,524,12,0,524.0
30636,52,1,12,23,3,22,1,3,179,19,0,59.666666666666664
30637,22,1,51,29,5,27,2,1,483,29,1,483.0
30638,47,0,44,16,2,17,1,3,924,4,0,308.0
30639,33,1,7,26,1,3,1,3,938,25,0,312.6666666666667
30640,64,0,21,11,8,21,3,12,816,22,0,68.0
30641,47,0,43,15,2,16,2,1,339,4,0,339.0
30642,32,1,41,11,8,16,1,12,146,18,1,12.166666666666666
30643,63,0,31,9,6,25,2,3,184,29,1,61.333333333333336
30644,33,0,28,18,0,27,2,3,254,24,1,84.66666666666667
30645,30,0,28,25,2,12,1,1,216,11,0,216.0
30646,30,1,53,16,8,20,1,3,226,14,1,75.33333333333333
30647,49,1,12,8,9,9,1,12,817,26,0,68.08333333333333
30648,29,1,5,19,8,25,1,3,353,14,0,117.66666666666667
30649,40,1,13,25,9,26,3,1,373,21,0,373.0
30650,32,0,19,19,6,12,3,3,438,11,0,146.0
30651,39,0,5,8,1,26,3,3,658,1,0,219.33333333333334
30652,62,1,38,28,6,17,2,1,903,3,1,903.0
30653,32,1,28,8,5,9,1,12,396,4,0,33.0
30654,24,0,28,18,10,23,2,3,375,5,1,125.0
30655,53,0,59,3,3,19,1,3,559,14,0,186.33333333333334
30656,40,1,16,15,10,22,1,12,327,4,0,27.25
30657,22,1,26,15,1,17,1,12,870,27,0,72.5
30658,47,0,3,23,4,1,1,3,533,4,0,177.66666666666666
30659,56,1,37,20,4,17,2,12,812,15,0,67.66666666666667
30660,22,1,10,6,7,21,2,1,290,2,0,290.0
30661,30,1,50,1,1,25,2,12,761,2,0,63.416666666666664
30662,54,0,14,22,6,13,1,3,530,6,0,176.66666666666666
30663,52,1,33,2,3,5,2,12,647,1,0,53.916666666666664
30664,35,1,21,5,3,16,2,12,664,4,0,55.333333333333336
30665,20,1,16,8,7,7,3,3,461,7,0,153.66666666666666
30666,46,0,5,20,5,10,1,12,733,24,0,61.083333333333336
30667,57,0,37,6,8,5,3,1,880,20,0,880.0
30668,27,1,20,4,3,9,3,12,208,3,0,17.333333333333332
30669,19,1,28,12,8,4,3,3,457,6,0,152.33333333333334
30670,25,1,48,6,5,7,3,3,345,18,0,115.0
30671,20,0,50,6,8,25,2,3,329,18,1,109.66666666666667
30672,18,0,32,30,2,13,1,1,677,7,0,677.0
30673,48,0,24,2,1,20,2,12,797,13,0,66.41666666666667
30674,31,0,13,17,8,28,3,12,127,7,1,10.583333333333334
30675,28,0,49,26,3,6,2,1,573,19,0,573.0
30676,54,0,38,27,7,0,2,3,306,9,0,102.0
30677,38,0,54,11,6,23,1,3,179,5,1,59.666666666666664
30678,37,1,18,3,9,4,2,12,728,5,0,60.666666666666664
30679,51,0,43,26,5,16,2,3,982,30,1,327.3333333333333
30680,26,1,38,8,5,17,1,12,138,15,1,11.5
30681,57,1,59,6,10,19,1,1,968,22,1,968.0
30682,30,1,10,4,9,24,3,1,418,10,0,418.0
30683,47,0,41,13,3,0,1,3,694,2,0,231.33333333333334
30684,29,1,8,3,9,3,1,3,555,25,0,185.0
30685,52,0,44,1,1,9,3,12,113,12,1,9.416666666666666
30686,36,1,7,19,7,25,1,12,148,7,0,12.333333333333334
30687,31,1,9,18,1,7,2,1,321,18,0,321.0
30688,29,1,26,4,9,7,3,12,181,11,0,15.083333333333334
30689,29,1,48,12,8,23,1,3,172,26,1,57.333333333333336
30690,63,0,35,9,7,14,2,3,542,7,0,180.66666666666666
30691,44,0,42,14,3,12,1,1,462,26,0,462.0
30692,42,0,2,22,6,29,3,1,752,4,1,752.0
30693,29,1,46,6,3,6,3,1,272,10,0,272.0
30694,20,1,51,27,4,12,1,3,134,4,0,44.666666666666664
30695,28,1,35,11,9,7,1,3,676,28,0,225.33333333333334
30696,47,0,19,30,10,29,3,3,469,30,1,156.33333333333334
30697,64,1,14,16,5,28,3,3,135,8,0,45.0
30698,32,1,27,6,0,9,1,3,648,5,0,216.0
30699,42,0,49,2,3,20,2,1,500,7,0,500.0
30700,60,0,27,6,6,17,2,3,934,30,1,311.3333333333333
30701,64,0,22,1,0,27,3,3,867,20,0,289.0
30702,52,1,11,3,1,26,2,1,367,10,0,367.0
30703,23,0,54,24,6,16,3,12,485,1,1,40.416666666666664
30704,60,0,38,12,0,7,2,3,426,5,0,142.0
30705,21,1,13,25,0,25,2,3,416,14,0,138.66666666666666
30706,23,1,1,30,8,5,1,1,464,20,0,464.0
30707,19,1,5,28,3,26,2,1,780,26,0,780.0
30708,44,0,59,12,2,1,1,1,930,24,0,930.0
30709,28,0,50,30,4,11,3,1,811,27,0,811.0
30710,57,1,17,21,5,16,2,1,894,25,0,894.0
30711,49,1,25,30,10,4,3,1,242,18,0,242.0
30712,53,1,48,22,0,26,2,3,545,10,0,181.66666666666666
30713,63,1,51,23,10,13,2,3,895,16,0,298.3333333333333
30714,31,0,40,19,0,1,1,3,658,17,0,219.33333333333334
30715,40,1,47,17,5,0,1,3,120,4,0,40.0
30716,62,1,24,23,9,21,3,3,107,25,1,35.666666666666664
30717,54,0,39,12,9,29,2,12,344,6,1,28.666666666666668
30718,45,1,52,16,3,14,3,3,789,27,0,263.0
30719,42,0,29,21,1,22,2,3,741,28,0,247.0
30720,45,0,12,9,3,8,2,3,580,13,0,193.33333333333334
30721,39,1,25,9,0,17,1,12,793,21,0,66.08333333333333
30722,55,0,53,6,9,4,1,1,975,18,0,975.0
30723,65,0,10,3,6,2,2,3,223,3,1,74.33333333333333
30724,26,1,33,19,2,6,3,1,804,7,0,804.0
30725,41,1,26,23,1,1,3,1,641,13,0,641.0
30726,55,1,54,12,4,16,2,1,652,26,0,652.0
30727,21,1,6,13,4,3,2,3,432,9,0,144.0
30728,58,0,12,6,7,6,1,1,894,21,0,894.0
30729,45,0,58,21,2,27,1,1,198,20,1,198.0
30730,23,0,52,28,2,9,2,3,363,18,0,121.0
30731,19,0,17,19,0,17,3,3,539,26,0,179.66666666666666
30732,54,0,40,14,5,8,2,1,154,17,0,154.0
30733,52,0,32,30,3,9,2,12,692,2,0,57.666666666666664
30734,56,0,31,11,7,26,1,3,865,23,1,288.3333333333333
30735,33,0,53,17,10,2,1,3,729,15,0,243.0
30736,30,1,38,9,2,12,1,1,519,22,0,519.0
30737,30,0,6,10,0,12,3,1,848,30,0,848.0
30738,51,0,55,14,0,17,3,1,617,6,0,617.0
30739,22,1,42,26,4,16,2,1,865,18,0,865.0
30740,47,0,50,30,7,20,3,1,406,7,1,406.0
30741,52,0,32,28,9,21,3,12,141,13,1,11.75
30742,47,1,20,29,2,27,1,3,777,19,0,259.0
30743,22,0,46,1,3,16,1,12,860,1,0,71.66666666666667
30744,37,0,58,12,1,19,1,3,688,16,0,229.33333333333334
30745,23,0,50,28,5,17,2,1,752,23,1,752.0
30746,47,0,40,27,8,26,1,12,676,20,1,56.333333333333336
30747,25,0,57,18,7,1,2,3,405,15,0,135.0
30748,46,1,34,10,6,9,3,12,351,27,0,29.25
30749,25,1,7,18,1,10,2,3,121,23,0,40.333333333333336
30750,20,0,4,20,0,7,2,12,119,8,0,9.916666666666666
30751,35,0,33,17,10,21,2,3,667,16,1,222.33333333333334
30752,63,0,46,30,4,13,1,12,468,22,0,39.0
30753,37,0,17,30,9,1,3,12,446,27,0,37.166666666666664
30754,24,1,46,9,9,29,2,1,788,16,1,788.0
30755,18,0,1,1,5,5,3,12,842,18,1,70.16666666666667
30756,63,1,28,24,10,23,2,1,497,1,1,497.0
30757,61,1,36,13,7,21,1,12,659,30,1,54.916666666666664
30758,34,0,22,26,6,13,3,3,764,23,0,254.66666666666666
30759,42,0,39,17,6,19,1,3,131,3,1,43.666666666666664
30760,31,0,53,12,9,0,2,1,858,9,0,858.0
30761,28,1,26,2,3,15,2,1,176,14,0,176.0
30762,60,0,38,26,1,20,3,12,505,8,0,42.083333333333336
30763,63,0,23,16,2,21,3,12,916,17,0,76.33333333333333
30764,54,1,53,21,1,16,2,12,188,28,0,15.666666666666666
30765,21,0,20,11,9,25,1,12,831,3,0,69.25
30766,27,1,59,2,6,25,2,1,758,14,1,758.0
30767,29,0,21,8,5,14,1,12,438,10,0,36.5
30768,29,0,3,17,1,30,1,12,320,8,1,26.666666666666668
30769,54,1,32,28,1,17,3,1,321,11,0,321.0
30770,55,1,26,16,4,29,1,12,811,6,0,67.58333333333333
30771,52,0,49,3,8,2,3,3,796,26,1,265.3333333333333
30772,49,0,57,28,2,25,2,12,632,23,0,52.666666666666664
30773,45,0,28,8,6,15,2,12,993,4,0,82.75
30774,28,1,17,18,4,14,1,1,387,15,0,387.0
30775,39,1,14,22,6,27,1,12,261,13,0,21.75
30776,40,1,34,5,4,19,1,3,988,27,0,329.3333333333333
30777,53,1,40,2,9,26,1,12,308,3,1,25.666666666666668
30778,40,1,39,23,3,22,2,12,152,30,0,12.666666666666666
30779,44,0,32,15,3,15,2,1,203,29,0,203.0
30780,41,1,49,10,7,16,1,12,906,26,1,75.5
30781,36,1,55,13,2,1,3,3,834,12,0,278.0
30782,30,1,51,12,8,19,1,12,360,28,1,30.0
30783,39,0,12,6,6,27,3,1,884,28,1,884.0
30784,43,1,57,5,2,26,2,3,585,11,0,195.0
30785,45,0,56,15,3,16,2,12,501,19,0,41.75
30786,29,0,30,25,9,20,1,3,292,15,1,97.33333333333333
30787,32,0,23,25,1,20,3,12,945,10,0,78.75
30788,20,1,20,24,2,10,3,12,635,15,0,52.916666666666664
30789,37,0,55,2,4,12,1,3,595,15,0,198.33333333333334
30790,27,1,53,1,2,6,3,3,106,17,0,35.333333333333336
30791,38,1,48,27,6,10,1,12,740,13,0,61.666666666666664
30792,43,1,6,10,10,13,3,12,974,15,0,81.16666666666667
30793,47,0,32,13,8,21,2,3,219,1,1,73.0
30794,57,0,48,10,10,18,2,12,653,14,1,54.416666666666664
30795,35,1,55,5,8,18,2,1,499,6,1,499.0
30796,48,0,56,28,8,10,1,3,325,21,0,108.33333333333333
30797,48,1,32,1,4,21,2,3,932,12,0,310.6666666666667
30798,55,0,32,7,7,27,2,3,340,7,1,113.33333333333333
30799,54,1,33,16,1,1,3,1,791,25,0,791.0
30800,62,0,15,28,2,2,3,1,540,9,0,540.0
30801,33,1,14,9,10,15,2,12,769,6,0,64.08333333333333
30802,37,1,22,3,5,14,1,1,241,21,0,241.0
30803,20,1,41,22,1,20,2,3,262,5,0,87.33333333333333
30804,23,0,39,1,9,3,1,3,374,5,0,124.66666666666667
30805,56,0,54,19,1,1,3,3,875,30,0,291.6666666666667
30806,50,1,24,16,8,14,1,12,290,2,0,24.166666666666668
30807,20,0,59,18,2,12,2,12,499,21,0,41.583333333333336
30808,29,1,2,2,3,7,2,1,788,23,0,788.0
30809,38,1,59,8,2,28,3,1,167,15,0,167.0
30810,48,0,54,30,2,13,3,12,396,10,0,33.0
30811,64,0,48,19,4,2,1,12,614,16,0,51.166666666666664
30812,28,0,35,6,3,9,2,1,801,27,0,801.0
30813,45,1,3,7,1,17,3,1,622,2,0,622.0
30814,46,1,11,5,5,29,2,3,730,14,0,243.33333333333334
30815,56,1,8,12,6,8,1,1,348,7,0,348.0
30816,23,0,48,19,7,27,1,3,198,22,1,66.0
30817,43,0,34,24,6,17,3,12,926,13,1,77.16666666666667
30818,63,1,36,27,6,2,3,12,984,12,0,82.0
