Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn,MonthlyCharges
36,0,27,19,2,27,2,3,394,15,1,131.33
62,0,5,2,1,6,2,12,669,6,1,55.75
30,1,17,24,1,26,2,12,436,28,0,36.33
30,0,35,27,5,9,3,3,971,8,0,323.67
46,1,37,15,8,11,1,3,675,19,0,225
49,1,9,30,8,4,3,3,316,21,0,105.33
21,0,29,18,5,21,2,1,221,9,1,221
46,0,9,17,10,4,3,3,854,1,0,284.67
21,0,18,28,6,4,2,12,295,27,0,24.58
27,0,53,18,4,7,1,3,275,23,0,91.67
33,1,59,26,0,24,1,3,899,23,0,299.67
32,1,44,22,10,6,3,12,320,16,0,26.67
33,0,50,28,8,16,3,1,201,30,1,201
53,1,54,10,8,5,1,3,764,26,0,254.67
63,0,55,29,8,25,1,12,102,23,1,8.5
25,0,11,13,9,23,1,12,469,24,1,39.08
50,0,52,25,1,14,3,3,493,29,0,164.33
58,0,1,29,2,26,1,12,448,9,1,37.33
33,0,38,11,4,10,1,12,616,13,0,51.33
35,1,47,2,4,0,3,1,807,25,0,807
39,0,37,6,1,14,2,3,897,30,0,299
23,1,29,14,2,13,3,1,813,20,0,813
63,0,20,11,8,7,3,3,320,11,0,106.67
47,0,12,22,10,10,1,3,126,4,0,42
52,0,37,6,6,28,1,12,628,5,1,52.33
50,1,3,1,9,2,3,12,895,30,1,74.58
21,0,34,16,0,8,2,3,831,19,0,277
27,1,4,22,9,0,3,3,795,13,0,265
51,1,56,7,1,22,1,1,380,11,0,380
29,1,16,11,8,16,3,3,801,10,0,267
22,1,17,5,1,0,1,12,213,13,0,17.75
56,0,5,1,9,23,2,12,735,22,1,61.25
21,0,31,1,8,30,1,1,111,23,1,111
64,0,32,8,0,6,2,3,657,12,0,219
45,1,28,7,4,22,2,3,496,7,0,165.33
28,1,43,28,2,10,2,1,933,24,0,933
51,0,18,30,4,28,2,3,592,5,0,197.33
40,0,54,25,10,22,3,12,671,7,1,55.92
42,1,50,17,8,28,2,1,888,21,1,888
43,1,48,13,10,5,2,3,380,10,0,126.67
51,1,8,8,2,6,1,12,899,26,0,74.92
45,1,34,28,0,9,3,3,537,20,0,179
32,0,45,28,10,26,2,1,648,19,1,648
55,1,7,26,0,22,3,1,486,24,0,486
63,0,31,13,8,23,2,12,821,1,1,68.42
22,0,15,7,7,10,2,1,807,22,0,807
43,0,1,12,5,22,3,3,120,1,1,40
49,1,10,8,9,29,3,1,831,6,0,831
21,1,35,22,5,0,1,12,307,9,0,25.58
47,0,46,16,9,28,1,12,839,14,1,69.92
57,1,52,7,2,0,1,1,151,28,0,151
49,1,26,2,7,13,1,1,835,24,0,835
53,1,44,11,8,21,3,12,702,4,1,58.5
35,1,44,24,6,18,1,1,573,28,1,573
22,1,3,4,9,18,2,3,620,13,0,206.67
50,1,7,26,5,0,3,12,904,12,0,75.33
55,1,1,26,1,19,1,12,275,13,0,22.92
31,0,41,29,9,18,3,1,224,25,1,224
49,1,51,1,8,10,3,3,830,24,0,276.67
51,0,41,6,2,4,2,3,542,3,0,180.67
56,0,7,19,8,13,2,12,289,7,0,24.08
63,1,2,7,8,11,1,1,384,13,0,384
28,1,10,14,0,2,3,1,327,3,0,327
43,0,23,8,5,12,3,12,435,19,0,36.25
19,0,20,9,8,9,3,1,645,25,0,645
22,1,47,17,10,16,1,12,573,24,1,47.75
22,1,51,26,2,29,3,12,673,24,0,56.08
24,1,26,6,2,24,1,3,285,11,0,95
65,1,6,24,0,20,1,12,460,22,0,38.33
64,1,2,21,1,16,2,3,416,9,0,138.67
32,0,50,28,7,1,3,12,367,18,0,30.58
61,0,50,21,0,2,3,12,650,21,0,54.17
53,1,43,4,6,4,1,3,976,11,1,325.33
37,0,22,28,4,15,3,3,120,2,0,40
64,0,56,10,2,13,1,1,210,4,0,210
36,1,37,7,5,25,1,12,254,4,1,21.17
63,0,52,1,10,20,1,3,766,22,1,255.33
23,1,50,2,0,16,2,1,343,17,0,343
51,1,44,25,3,5,3,3,654,5,0,218
46,0,33,8,6,11,2,12,465,17,0,38.75
64,1,6,29,6,21,2,3,853,7,0,284.33
52,0,16,3,9,5,1,1,181,19,1,181
50,0,37,3,8,8,1,12,886,16,0,73.83
46,0,32,19,3,17,1,1,241,1,0,241
56,0,44,26,8,20,3,3,464,22,1,154.67
47,0,16,9,7,23,1,3,397,21,1,132.33
26,1,22,19,9,9,3,3,321,14,0,107
50,1,4,13,6,27,3,3,702,17,0,234
37,0,39,14,6,10,3,1,142,11,0,142
45,1,47,3,2,8,3,1,955,14,0,955
24,0,12,25,7,6,1,1,177,26,0,177
36,0,18,17,6,8,1,1,566,6,0,566
65,0,32,4,3,20,3,3,304,13,0,101.33
24,1,3,28,7,8,1,3,282,26,0,94
61,0,8,21,7,11,1,1,814,2,0,814
26,1,23,22,6,3,2,1,152,17,0,152
29,1,6,24,5,15,1,3,688,14,0,229.33
51,0,60,12,7,15,2,1,693,16,0,693
55,1,44,7,9,17,2,12,781,19,1,65.08
63,1,17,24,4,21,3,3,228,25,0,76
47,0,13,26,0,18,2,3,795,21,0,265
44,0,48,11,9,5,1,3,176,11,0,58.67
55,0,8,18,0,26,2,1,453,7,1,453
39,0,55,15,5,21,3,3,697,9,1,232.33
22,1,32,7,0,20,1,3,137,14,0,45.67
23,0,28,26,7,2,2,12,942,20,0,78.5
34,1,26,10,3,8,3,1,849,8,0,849
45,0,28,2,4,30,2,12,846,27,0,70.5
37,1,51,17,8,20,2,12,192,25,1,16
54,1,9,10,1,14,2,3,638,25,0,212.67
46,0,47,20,6,14,2,12,311,30,0,25.92
48,0,25,17,8,22,2,1,428,26,1,428
60,0,36,29,3,21,3,12,146,17,1,12.17
32,0,49,16,4,0,2,1,606,24,0,606
54,1,58,12,5,30,3,1,277,7,1,277
20,1,7,1,9,10,2,12,759,17,1,63.25
56,0,51,26,6,1,1,1,998,3,0,998
40,0,42,22,0,9,3,12,339,30,0,28.25
38,1,28,25,2,6,1,1,370,19,0,370
49,1,22,18,1,21,3,1,355,19,0,355
51,0,18,4,6,16,3,1,911,25,1,911
55,0,51,6,9,9,2,1,668,26,0,668
35,0,49,9,5,12,2,1,650,23,0,650
19,0,22,28,0,18,1,3,776,11,0,258.67
43,1,2,8,4,19,3,3,662,30,0,220.67
28,0,55,7,10,11,3,12,596,17,0,49.67
29,1,20,28,6,5,3,1,639,28,0,639
65,0,4,24,0,27,2,1,808,25,1,808
33,1,59,2,2,28,3,3,579,8,0,193
39,0,26,5,8,26,1,3,120,11,1,40
38,1,8,2,3,25,1,1,904,2,0,904
44,0,21,15,3,23,3,1,878,17,1,878
23,1,14,30,3,30,2,1,995,1,0,995
18,0,5,9,8,22,1,1,268,25,1,268
54,1,53,10,3,6,1,3,114,29,0,38
18,0,11,14,1,6,2,3,906,11,0,302
60,0,44,30,7,7,2,1,865,2,0,865
19,1,23,30,3,7,3,1,455,22,0,455
54,1,26,21,2,14,2,12,958,11,0,79.83
43,0,47,13,4,26,2,3,352,26,1,117.33
46,1,11,2,9,13,3,3,836,11,0,278.67
19,0,53,15,8,4,1,12,517,25,0,43.08
32,0,33,2,0,20,1,3,540,5,0,180
51,1,31,9,8,3,1,3,230,10,0,76.67
62,0,16,29,8,26,1,12,577,6,0,48.08
21,1,58,5,8,19,3,12,456,22,1,38
44,1,41,30,0,12,1,1,919,7,0,919
56,0,46,5,10,7,1,1,993,15,1,993
44,0,5,12,2,2,3,12,634,28,0,52.83
37,1,58,16,4,20,3,12,542,12,0,45.17
37,1,50,8,6,2,1,12,357,19,0,29.75
64,1,27,18,0,16,2,1,993,1,0,993
28,1,22,19,1,3,2,12,949,8,0,79.08
28,0,30,24,10,27,1,3,160,29,1,53.33
57,1,54,6,4,16,3,12,867,5,0,72.25
19,0,30,24,9,0,1,3,297,15,0,99
49,1,56,15,6,11,1,12,694,6,0,57.83
23,0,12,16,7,16,3,1,429,23,0,429
47,1,57,6,7,15,2,3,425,8,0,141.67
48,1,16,23,10,2,3,12,789,10,0,65.75
41,0,29,5,1,0,1,1,981,24,0,981
53,1,54,8,10,11,2,12,135,22,0,11.25
35,1,24,26,1,4,3,12,689,28,0,57.42
20,0,46,14,9,7,3,1,847,11,0,847
23,0,37,21,8,5,2,3,857,12,0,285.67
24,0,36,13,3,17,3,1,150,12,0,150
27,1,49,19,3,16,1,1,367,21,0,367
49,0,59,21,4,30,1,3,402,18,1,134
36,0,7,11,3,0,1,12,962,27,0,80.17
39,1,45,24,10,12,3,12,569,16,0,47.42
65,1,27,21,4,4,1,1,986,24,0,986
33,0,19,23,4,8,1,1,106,26,0,106
46,1,50,27,10,18,1,12,212,5,1,17.67
59,0,57,11,10,6,2,3,519,5,0,173
63,1,22,27,6,12,1,1,821,19,0,821
42,0,15,27,8,10,3,1,716,11,0,716
44,0,32,6,1,17,3,12,125,1,0,10.42
20,1,11,22,3,13,1,1,820,1,0,820
22,1,60,8,7,10,1,12,937,13,0,78.08
25,1,40,26,1,20,3,3,575,22,0,191.67
44,1,30,10,3,16,3,1,211,23,0,211
61,1,14,24,5,5,2,12,496,11,0,41.33
27,1,28,17,3,14,1,1,924,10,0,924
39,0,6,7,9,29,1,3,131,16,1,43.67
44,0,59,22,9,18,3,12,963,25,1,80.25
46,0,46,12,0,9,3,12,722,10,0,60.17
56,1,26,4,1,23,3,3,553,29,0,184.33
19,1,31,4,1,26,2,3,707,12,0,235.67
27,0,27,4,6,10,3,12,761,21,0,63.42
34,1,39,21,7,17,1,12,289,20,1,24.08
50,1,3,17,4,14,1,3,687,3,0,229
52,1,30,11,9,21,1,3,920,16,1,306.67
23,1,58,24,2,19,2,12,513,12,0,42.75
27,0,47,26,5,9,2,3,823,11,0,274.33
58,0,46,4,4,21,1,12,121,2,1,10.08
21,1,11,3,5,5,2,3,188,1,0,62.67
22,1,39,23,10,2,3,1,660,9,0,660
45,0,46,5,2,1,2,1,896,9,0,896
23,1,31,17,2,20,2,3,235,20,0,78.33
65,1,51,22,6,28,1,3,955,16,1,318.33
24,0,14,3,1,13,2,12,145,30,0,12.08
59,1,20,30,2,8,2,12,642,5,0,53.5
34,1,26,28,0,0,3,1,672,27,0,672
56,0,37,5,4,16,3,12,305,15,1,25.42
58,1,51,29,9,20,1,1,420,12,1,420
58,1,48,14,8,25,1,1,435,28,1,435
21,1,49,13,5,12,3,12,547,22,0,45.58
53,0,54,1,2,18,1,12,443,1,0,36.92
24,1,27,29,4,18,1,3,398,1,0,132.67
55,0,17,11,7,21,1,12,187,26,1,15.58
61,1,2,14,2,11,2,1,319,21,0,319
19,0,5,11,4,1,3,1,877,2,0,877
62,1,10,4,2,23,3,1,495,11,0,495
26,1,33,21,6,17,1,12,317,17,1,26.42
18,0,54,3,9,25,3,3,424,17,1,141.33
28,0,51,5,7,27,2,3,608,22,1,202.67
42,0,3,11,0,15,3,1,182,6,0,182
55,1,60,28,2,19,3,3,600,8,0,200
43,1,16,24,10,20,2,12,292,29,0,24.33
32,0,6,3,3,22,3,3,196,2,1,65.33
40,1,37,22,0,1,1,12,933,5,0,77.75
32,0,48,28,8,19,2,1,583,24,1,583
21,0,55,19,1,29,1,12,635,6,0,52.92
42,1,44,26,3,12,2,3,909,26,0,303
28,1,16,25,6,13,2,3,352,7,0,117.33
64,0,37,1,8,16,2,1,202,19,1,202
21,1,54,12,5,28,3,12,885,2,1,73.75
18,1,55,12,3,20,2,3,599,5,0,199.67
41,1,47,30,5,12,3,1,332,29,0,332
31,1,15,14,10,1,1,12,249,27,0,20.75
40,0,1,13,9,11,1,12,879,8,0,73.25
64,1,59,13,3,17,2,3,954,7,0,318
19,1,54,21,5,4,2,12,377,27,0,31.42
56,0,18,19,3,29,2,1,885,29,1,885
61,0,8,24,2,7,3,1,307,6,0,307
39,0,29,25,8,4,3,1,908,17,0,908
56,1,20,23,10,8,1,12,943,9,0,78.58
55,0,26,4,8,13,1,3,172,15,1,57.33
27,1,45,3,3,6,2,3,232,1,0,77.33
21,1,57,3,9,26,1,12,518,10,1,43.17
65,1,55,28,9,12,3,1,201,3,0,201
53,1,53,25,10,7,3,12,798,3,0,66.5
59,1,53,26,2,28,2,3,106,26,0,35.33
42,0,17,23,2,24,3,3,862,25,0,287.33
24,1,57,23,5,9,1,12,930,27,0,77.5
55,0,22,14,1,16,3,12,376,29,0,31.33
51,0,31,8,4,24,3,12,880,30,0,73.33
43,1,32,3,8,15,1,1,474,27,0,474
23,0,6,25,10,8,3,1,912,15,0,912
33,0,14,11,10,20,3,1,915,13,0,915
65,0,41,8,0,3,3,1,373,10,0,373
23,1,26,29,10,10,1,1,177,25,0,177
58,0,27,27,1,7,3,3,880,26,0,293.33
40,1,11,19,6,16,3,12,714,5,0,59.5
20,0,44,24,7,12,2,1,993,16,0,993
30,0,47,7,5,30,1,1,205,3,1,205
43,0,13,12,6,18,1,1,753,5,0,753
45,0,39,22,6,14,3,3,604,18,0,201.33
19,1,9,15,10,22,1,12,730,27,0,60.83
37,0,56,6,7,25,3,12,928,30,1,77.33
47,1,22,16,9,21,1,12,947,5,0,78.92
19,1,1,16,2,1,3,1,796,12,0,796
42,1,15,24,9,7,3,3,221,12,0,73.67
53,1,44,26,0,10,3,12,282,12,0,23.5
56,0,38,7,1,17,3,12,858,21,0,71.5
26,1,43,9,4,28,1,12,648,22,0,54
44,0,14,25,2,7,2,12,785,7,0,65.42
64,1,27,23,4,3,3,12,996,10,0,83
51,0,2,26,9,11,2,1,220,10,0,220
18,0,56,24,4,17,2,3,981,1,0,327
32,1,37,24,5,28,1,3,830,3,1,276.67
34,0,34,20,5,8,3,3,442,29,0,147.33
36,1,25,21,5,26,3,1,320,9,1,320
57,1,35,11,1,10,2,3,336,24,0,112
46,1,44,24,6,3,3,3,837,25,0,279
52,1,22,23,5,14,2,12,716,11,0,59.67
52,1,23,20,5,2,3,1,398,4,0,398
63,1,36,7,4,27,2,1,510,1,0,510
57,0,43,4,2,12,1,1,764,5,0,764
37,0,29,8,3,19,3,3,124,29,0,41.33
25,1,23,13,8,0,2,3,685,18,0,228.33
34,1,24,19,9,15,1,12,409,9,0,34.08
32,0,53,26,1,11,3,1,381,6,0,381
61,1,56,6,5,23,3,12,828,10,1,69
59,1,34,17,5,17,3,12,258,20,1,21.5
49,1,53,13,1,30,1,12,486,23,0,40.5
59,0,58,17,10,4,1,12,762,7,0,63.5
44,1,12,6,1,9,1,12,326,2,0,27.17
41,0,35,28,8,0,3,1,464,24,0,464
64,1,39,10,0,27,3,1,770,14,0,770
30,1,29,26,10,14,2,1,894,6,0,894
58,0,13,10,0,14,3,12,382,20,0,31.83
54,0,5,11,9,29,3,3,681,26,0,227
37,1,57,18,2,16,1,3,796,17,0,265.33
32,0,22,10,7,7,2,3,792,1,0,264
60,0,52,18,0,25,1,3,159,26,1,53
47,1,5,1,1,1,3,1,982,19,0,982
62,0,11,8,8,3,2,12,952,18,0,79.33
40,1,11,14,2,16,2,1,654,11,0,654
47,1,57,18,4,26,3,3,562,14,0,187.33
48,1,26,25,6,22,3,3,621,1,1,207
27,0,17,14,10,8,1,12,847,15,0,70.58
42,0,46,10,0,26,3,3,313,3,1,104.33
28,1,22,26,2,22,1,1,995,23,0,995
22,1,38,26,6,20,3,12,106,30,1,8.83
35,1,58,1,5,19,1,3,926,14,1,308.67
39,0,50,16,3,20,1,3,433,2,0,144.33
39,1,25,2,0,16,3,3,690,11,0,230
55,1,34,19,8,10,1,12,356,13,0,29.67
26,0,19,30,6,25,3,12,580,5,0,48.33
34,0,48,30,2,27,1,1,684,30,1,684
53,0,14,4,7,14,1,3,181,6,1,60.33
51,0,46,26,5,9,2,3,597,29,0,199
61,0,53,3,10,19,3,12,515,22,1,42.92
63,0,21,9,10,23,2,3,211,16,1,70.33
24,1,56,27,3,1,2,3,874,25,0,291.33
63,0,45,6,8,5,2,1,503,12,0,503
20,0,37,11,4,0,2,3,376,4,0,125.33
60,0,49,22,5,10,1,12,532,3,0,44.33
25,0,22,27,1,19,3,3,820,6,0,273.33
52,1,28,20,3,25,1,1,903,26,0,903
61,1,8,7,1,29,2,12,603,3,0,50.25
18,0,23,18,6,27,3,1,780,16,1,780
64,0,43,16,4,27,3,3,438,27,1,146
53,0,35,5,6,1,2,3,641,25,1,213.67
23,0,6,19,5,22,2,1,917,19,1,917
28,1,4,9,3,30,1,12,461,27,0,38.42
24,0,9,1,7,16,3,12,547,24,1,45.58
26,1,17,26,6,10,3,3,879,4,0,293
18,0,15,11,8,16,2,3,247,17,0,82.33
25,0,8,12,5,15,1,12,634,23,0,52.83
40,1,42,24,2,4,3,3,449,12,0,149.67
54,0,18,5,1,7,2,3,774,22,0,258
54,1,6,1,0,30,3,1,574,24,0,574
42,0,13,6,5,14,2,12,132,24,0,11
64,0,51,11,1,1,3,1,367,17,0,367
22,1,34,28,3,30,1,3,690,3,0,230
27,0,41,6,7,12,3,3,301,10,0,100.33
42,1,12,20,2,18,2,12,318,10,0,26.5
49,0,13,9,4,0,1,12,895,13,0,74.58
49,0,9,2,0,9,3,3,401,5,0,133.67
63,0,51,18,0,5,2,12,692,4,0,57.67
48,1,39,18,6,5,1,3,375,2,0,125
50,0,25,12,10,13,3,1,525,3,0,525
43,0,30,9,9,6,2,1,213,26,0,213
50,0,26,16,2,21,1,3,875,19,0,291.67
33,0,54,21,0,20,2,3,200,4,0,66.67
27,0,52,19,4,22,2,1,872,7,1,872
19,0,16,16,3,16,1,1,444,26,0,444
19,1,33,7,9,9,2,12,198,18,0,16.5
23,0,29,25,6,1,2,12,910,8,0,75.83
61,1,9,24,5,25,2,3,812,4,0,270.67
21,1,53,28,0,20,3,1,793,18,0,793
57,0,24,25,1,2,3,1,577,22,0,577
32,0,25,26,7,29,3,12,208,14,1,17.33
54,0,1,27,10,11,1,12,721,7,0,60.08
35,1,12,11,6,7,3,1,643,24,0,643
55,1,22,19,8,5,3,12,468,16,0,39
48,0,58,11,3,3,1,3,567,19,0,189
31,0,10,6,4,3,2,1,796,16,0,796
33,0,31,9,8,8,2,12,494,24,0,41.17
61,0,19,10,1,30,3,12,930,30,0,77.5
43,0,12,5,4,9,2,12,453,30,0,37.75
24,0,23,9,8,1,1,3,901,17,0,300.33
32,1,27,18,5,10,2,12,402,13,0,33.5
33,1,23,29,8,23,2,1,631,3,0,631
65,0,21,5,0,24,2,12,822,19,0,68.5
46,0,13,3,10,2,3,1,977,21,0,977
60,1,46,7,1,22,3,1,726,30,0,726
52,0,29,17,1,14,2,12,478,22,0,39.83
43,0,56,26,3,29,2,3,557,25,0,185.67
52,0,14,5,9,7,2,3,122,5,1,40.67
32,1,12,23,2,9,2,3,922,3,0,307.33
52,1,60,9,6,1,3,3,493,16,0,164.33
61,1,39,29,9,13,1,3,417,11,0,139
57,0,60,5,3,2,2,12,908,12,0,75.67
56,0,36,20,2,0,3,12,222,6,0,18.5
55,0,20,5,2,11,2,3,526,13,0,175.33
61,1,11,14,10,5,2,3,263,30,0,87.67
63,0,48,11,6,9,1,12,645,27,0,53.75
46,1,51,27,9,10,3,12,116,29,0,9.67
52,0,38,3,9,11,1,3,212,26,1,70.67
26,0,31,13,2,19,1,12,544,4,0,45.33
25,0,31,19,3,0,2,1,912,3,0,912
46,0,25,7,5,13,3,12,567,23,0,47.25
52,1,47,9,5,26,2,3,438,4,1,146
21,1,27,7,2,21,2,1,181,24,0,181
49,0,24,27,5,14,3,3,882,10,0,294
30,1,56,18,7,11,1,12,265,23,0,22.08
19,1,24,26,8,8,3,12,172,2,0,14.33
26,1,56,29,8,24,2,1,874,25,1,874
36,0,49,22,7,16,2,3,842,11,1,280.67
24,0,21,1,1,29,3,12,650,18,0,54.17
34,1,50,8,9,11,3,1,936,22,0,936
41,1,4,7,9,28,1,1,845,6,0,845
64,0,40,19,8,4,2,1,909,23,0,909
63,1,48,2,0,0,3,12,239,29,1,19.92
25,0,49,3,8,24,2,3,689,2,1,229.67
35,1,45,23,1,12,2,12,209,9,0,17.42
57,1,41,23,2,20,3,3,174,22,0,58
27,1,59,12,8,4,3,1,350,23,0,350
64,0,21,28,0,16,1,3,840,9,0,280
19,1,35,8,5,5,2,1,262,19,0,262
25,1,50,26,10,17,2,1,397,23,1,397
25,1,18,30,10,25,1,1,414,5,0,414
21,1,43,8,2,24,2,1,424,16,0,424
45,1,26,10,6,27,3,1,496,28,1,496
61,0,53,7,4,15,1,3,770,26,0,256.67
56,1,1,27,8,22,3,1,758,14,0,758
29,0,29,1,1,25,1,12,557,26,0,46.42
59,1,15,28,9,3,3,12,922,3,0,76.83
52,1,37,2,9,25,2,12,236,1,1,19.67
56,0,42,22,4,6,1,1,369,14,0,369
58,0,30,1,9,6,1,12,374,15,1,31.17
24,1,13,12,5,12,2,1,989,17,0,989
65,0,16,23,0,10,3,12,493,7,0,41.08
52,1,29,21,7,11,1,3,749,24,0,249.67
65,0,31,23,2,22,3,12,305,5,1,25.42
27,1,29,14,0,17,3,1,647,20,0,647
24,0,29,25,1,25,2,1,795,3,1,795
23,1,50,12,2,20,3,3,890,18,0,296.67
18,0,48,12,1,25,3,1,142,7,1,142
26,1,7,25,4,19,1,1,587,12,0,587
59,1,38,2,1,26,3,12,424,6,0,35.33
46,1,36,4,3,14,3,3,113,22,0,37.67
32,1,31,12,5,18,3,12,284,24,1,23.67
27,1,57,15,7,28,1,12,107,1,1,8.92
64,0,4,24,4,28,3,12,251,9,1,20.92
19,0,41,28,4,8,3,12,387,26,0,32.25
35,1,33,24,2,5,3,3,449,9,0,149.67
37,0,37,28,7,17,1,12,547,4,1,45.58
25,1,8,21,3,18,3,3,326,11,0,108.67
65,0,58,18,5,27,3,3,386,9,1,128.67
63,1,16,13,4,6,1,12,269,22,0,22.42
33,1,30,11,0,12,2,3,208,9,0,69.33
21,0,58,18,7,16,1,12,879,1,1,73.25
31,1,24,5,9,11,2,3,290,26,0,96.67
19,1,30,4,8,9,1,3,112,14,0,37.33
49,0,44,2,10,19,3,12,850,26,1,70.83
24,0,52,21,10,3,3,3,483,10,0,161
61,0,55,13,2,19,3,1,707,28,0,707
52,1,36,14,6,9,3,3,272,30,0,90.67
57,1,9,22,3,21,3,12,101,21,0,8.42
35,1,45,4,5,11,2,1,910,30,0,910
55,1,43,2,9,24,1,12,451,8,1,37.58
39,1,27,7,2,7,3,12,210,10,0,17.5
57,1,8,22,9,9,3,3,315,21,0,105
62,0,56,27,4,15,2,1,186,24,0,186
43,0,58,8,3,3,2,12,376,20,0,31.33
25,0,25,22,5,27,1,3,959,29,1,319.67
64,1,25,25,8,2,2,3,336,16,0,112
63,0,24,14,4,14,2,3,420,27,0,140
58,0,25,12,1,29,3,3,181,2,1,60.33
53,1,60,17,1,17,1,12,478,3,0,39.83
38,1,36,30,2,22,1,3,252,21,0,84
60,0,58,5,2,30,1,1,118,2,1,118
18,0,43,10,5,7,3,12,150,26,0,12.5
30,0,57,13,9,12,3,1,732,6,0,732
62,1,54,8,10,12,2,12,942,16,0,78.5
30,1,4,14,2,7,1,1,571,15,0,571
18,1,9,7,6,24,3,3,378,23,0,126
22,0,60,16,0,30,3,1,498,8,1,498
52,1,42,1,10,29,3,1,268,15,1,268
58,1,23,7,9,8,3,3,753,25,0,251
41,0,15,23,8,0,2,12,759,26,0,63.25
38,0,55,28,2,8,2,3,642,7,0,214
51,0,36,24,3,6,2,3,369,18,0,123
29,1,47,30,5,16,3,12,400,16,1,33.33
36,1,3,16,1,26,1,3,226,29,0,75.33
57,1,42,29,2,3,1,1,697,9,0,697
28,1,50,11,4,0,1,1,284,4,0,284
55,0,43,3,0,26,1,3,701,18,0,233.67
41,0,27,30,6,7,3,12,221,2,0,18.42
42,0,34,2,5,2,1,12,666,15,0,55.5
59,0,13,11,1,28,3,3,225,17,1,75
41,0,45,23,5,3,2,12,337,29,0,28.08
22,0,20,17,8,14,2,12,287,9,0,23.92
60,1,43,27,2,21,1,1,447,15,0,447
63,1,15,17,2,3,1,3,620,8,0,206.67
23,1,9,9,4,19,2,3,425,29,0,141.67
28,0,23,27,0,6,3,12,501,23,0,41.75
26,1,28,17,2,3,1,12,129,30,0,10.75
62,0,18,18,5,16,2,1,886,20,0,886
59,1,52,13,0,23,2,12,733,22,0,61.08
22,0,54,25,5,2,3,3,269,4,0,89.67
44,1,14,27,3,8,2,1,544,6,0,544
33,1,9,27,6,13,1,1,307,13,0,307
52,0,25,2,3,5,3,1,865,8,0,865
30,0,57,12,5,11,1,12,488,21,0,40.67
27,0,44,20,4,24,1,3,446,17,1,148.67
44,1,17,21,8,25,1,1,496,10,0,496
27,0,3,12,10,24,1,3,596,8,0,198.67
48,1,48,15,7,10,3,1,510,16,0,510
35,1,6,27,5,29,3,12,933,11,0,77.75
32,1,28,13,5,18,3,1,874,1,1,874
62,0,15,8,0,14,3,3,295,22,0,98.33
62,1,2,19,10,4,3,12,771,26,0,64.25
44,0,20,10,4,20,1,3,298,17,0,99.33
30,1,37,21,10,15,3,1,908,19,0,908
51,1,57,30,1,22,1,12,862,19,0,71.83
46,0,47,4,2,19,1,3,343,11,0,114.33
40,1,18,12,6,2,3,1,698,9,0,698
19,0,30,3,9,9,1,12,269,7,0,22.42
37,0,15,8,9,15,1,12,981,21,0,81.75
42,0,40,4,9,20,2,12,502,2,1,41.83
61,0,1,7,10,24,1,1,411,13,1,411
61,1,13,27,4,4,3,12,140,19,0,11.67
54,1,59,25,2,14,3,3,591,6,0,197
31,1,45,9,5,13,3,12,769,26,0,64.08
36,1,45,9,8,21,1,3,283,30,1,94.33
52,0,16,19,2,29,1,12,563,11,0,46.92
36,1,5,13,9,6,1,12,840,14,0,70
44,1,54,27,5,2,2,1,217,5,0,217
50,1,59,19,1,9,2,3,261,3,0,87
54,0,55,9,8,15,1,12,345,12,0,28.75
44,1,25,28,3,17,2,12,259,13,0,21.58
40,1,22,13,8,1,3,1,974,6,0,974
45,0,28,14,10,21,3,12,690,29,1,57.5
29,1,21,11,7,13,1,3,793,21,0,264.33
19,0,38,29,6,17,3,1,682,10,1,682
18,0,24,15,9,30,3,12,933,29,1,77.75
60,0,38,28,2,1,1,12,607,25,0,50.58
45,1,38,3,3,12,1,3,247,20,0,82.33
40,1,38,12,0,3,1,3,451,25,0,150.33
28,0,37,14,9,30,1,1,455,3,1,455
31,1,40,22,0,4,1,12,425,28,0,35.42
62,0,18,23,0,24,3,12,777,26,0,64.75
38,0,13,29,8,0,2,3,687,28,0,229
60,0,23,29,1,22,2,1,323,2,1,323
37,1,38,13,3,16,1,1,210,17,0,210
34,0,44,16,5,10,2,3,712,14,0,237.33
26,0,53,8,10,1,2,12,540,1,0,45
45,1,16,22,5,13,2,12,891,15,0,74.25
41,0,6,7,3,22,2,1,439,28,1,439
41,0,18,9,9,6,3,3,201,2,0,67
38,1,18,14,1,17,2,3,940,30,0,313.33
23,1,30,15,6,18,2,12,665,19,1,55.42
49,1,7,21,4,25,1,12,174,23,0,14.5
46,0,28,28,1,4,2,12,173,18,0,14.42
51,1,18,24,0,18,2,12,572,12,0,47.67
27,0,45,22,9,12,2,1,209,15,0,209
24,1,15,6,8,4,2,12,774,30,0,64.5
64,0,55,21,4,28,1,3,432,19,1,144
63,1,50,26,9,9,3,3,379,19,0,126.33
38,0,20,20,4,26,3,3,546,22,0,182
63,1,45,12,6,10,3,1,557,18,0,557
46,1,16,13,8,8,2,12,803,12,0,66.92
29,1,31,18,9,8,3,1,572,15,0,572
36,1,11,7,7,8,3,12,397,5,0,33.08
33,0,30,2,6,8,1,12,227,15,1,18.92
31,0,56,26,7,30,1,3,221,13,1,73.67
63,1,25,13,7,18,2,1,706,25,1,706
48,0,56,8,4,0,2,1,480,23,0,480
64,1,7,23,7,30,1,3,850,18,0,283.33
